User_ID,Policy_Cancelled_Post_Purchase,Policy_Start_Year,Policy_Start_Week,Policy_Start_Day,Grace_Period_Extensions,Previous_Policy_Duration_Months,Adult_Dependents,Child_Dependents,Infant_Dependents,Region_Code,Existing_Policyholder,Previous_Claims_Filed,Years_Without_Claims,Policy_Amendments_Count,Broker_ID,Employer_ID,Underwriting_Processing_Days,Vehicles_on_Policy,Custom_Riders_Requested,Broker_Agency_Type,Deductible_Tier,Acquisition_Channel,Payment_Schedule,Employment_Status,Estimated_Annual_Income,Days_Since_Quote,Policy_Start_Month,Purchased_Coverage_Bundle
USR_049936,0,2016,15,7,1,3,2,0.0,0,ESP,0,0,0,0,67.0,,0,0,0,National_Corporate,Tier_4_Zero_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,17015.75,84,August,2
USR_049937,0,2016,18,29,2,3,2,0.0,0,RUS,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,52895.19,30,August,4
USR_049938,0,2016,11,7,1,0,1,0.0,0,PRT,0,0,0,0,,,0,0,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,16095.2,8,July,2
USR_049939,0,2017,26,25,1,0,2,1.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,69201.35,4,October,2
USR_049940,0,2015,34,20,1,3,2,0.0,0,PRT,0,0,0,1,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,33915.05,2,December,2
USR_049941,0,2017,29,18,0,1,2,0.0,0,USA,0,0,0,0,7.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24948.6,168,November,2
USR_049942,0,2015,41,9,2,3,2,0.0,0,ESP,0,0,0,0,175.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,23093.5,19,February,4
USR_049943,0,2017,34,26,2,1,2,0.0,0,CHL,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,87277.97,44,December,2
USR_049944,0,2016,38,16,1,2,2,0.0,0,ESP,1,0,2,0,,,0,1,1,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,59821.65,23,January,7
USR_049945,0,2016,34,14,2,2,3,0.0,0,DEU,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40610.75,174,December,4
USR_049946,0,2016,34,16,0,5,2,1.0,0,BEL,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40087.51,94,December,2
USR_049947,1,2017,17,23,2,5,2,0.0,0,ISR,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,60433.79,178,August,4
USR_049948,1,2017,23,7,0,3,2,0.0,0,CHN,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,50367.74,39,October,2
USR_049949,0,2017,3,17,0,0,1,0.0,0,PRT,0,0,0,1,,,0,0,0,National_Corporate,,Affiliate_Group,Monthly_EFT,Self_Employed,0.0,48,May,2
USR_049950,0,2015,52,26,1,1,2,2.0,0,PRT,0,0,0,0,,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,61986.22,0,April,7
USR_049951,1,2016,18,25,1,3,2,2.0,0,FRA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,66576.85,28,August,7
USR_049952,0,2016,2,7,0,3,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,25743.12,27,May,4
USR_049953,0,2017,5,30,1,0,2,0.0,0,PRT,1,0,0,0,,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,17831.72,0,May,2
USR_049954,1,2017,7,17,0,2,2,0.0,0,CN,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31534.1,54,June,2
USR_049955,0,2016,46,7,1,5,1,0.0,0,MEX,0,0,0,1,10.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48568.55,57,March,2
USR_049956,0,2016,22,26,0,3,2,1.0,0,AGO,0,0,0,0,240.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,44984.09,0,September,5
USR_049957,0,2016,21,19,0,3,3,2.0,0,PRT,0,0,0,0,,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,48534.46,13,September,5
USR_049958,0,2016,5,26,0,1,1,0.0,0,PRT,0,0,0,0,,,0,1,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,0.0,0,May,7
USR_049959,0,2015,47,20,1,2,3,0.0,0,GBR,0,0,0,1,134.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,28477.57,265,March,2
USR_049960,0,2016,21,15,2,2,2,0.0,0,IRL,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,41587.72,77,September,4
USR_049961,0,2016,45,30,1,0,1,0.0,0,ESP,0,0,0,0,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,47844.94,20,February,2
USR_049962,0,2016,7,13,0,1,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30591.59,11,June,2
USR_049963,1,2015,49,30,1,1,2,0.0,0,PRT,0,0,0,1,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,11245.13,110,March,2
USR_049964,0,2016,36,29,1,3,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,53229.51,16,December,2
USR_049965,1,2017,3,15,4,8,2,0.0,0,PRT,0,0,0,0,8.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,37025.26,60,May,4
USR_049966,0,2017,1,5,0,1,2,0.0,0,BRA,0,0,0,0,241.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,18091.63,30,May,2
USR_049967,1,2016,38,15,0,3,2,2.0,0,SWE,0,0,0,0,9.0,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,65759.48,46,January,7
USR_049968,0,2017,33,17,1,3,2,0.0,0,GBR,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,89890.94,3,December,3
USR_049969,0,2015,53,28,1,2,2,0.0,0,FRA,0,0,0,0,7.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,23729.12,20,April,4
USR_049970,0,2016,24,10,2,5,2,0.0,0,IRL,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,45358.79,178,October,3
USR_049971,0,2015,49,1,0,2,2,0.0,0,PRT,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,16379.64,0,April,2
USR_049972,0,2016,33,8,1,3,2,0.0,0,ESP,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,74465.64,7,December,2
USR_049973,0,2016,23,3,1,2,2,2.0,0,CHE,0,0,0,0,240.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,68058.57,33,October,1
USR_049974,0,2016,26,20,1,3,1,0.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,47355.45,28,October,2
USR_049975,0,2017,33,19,0,1,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,46642.51,118,December,2
USR_049976,0,2017,23,10,0,1,2,0.0,0,IRL,0,0,0,0,8.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,33801.81,9,October,3
USR_049977,0,2016,43,16,2,2,2,0.0,0,DEU,0,0,0,0,85.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,25642.76,38,February,2
USR_049978,0,2015,49,5,1,1,2,0.0,0,ESP,0,0,0,0,138.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,23944.0,0,April,2
USR_049979,1,2017,15,10,1,3,2,0.0,0,DEU,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,32973.42,33,August,2
USR_049980,0,2017,12,24,0,2,2,0.0,0,ESP,0,0,0,1,250.0,,0,1,0,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,39526.03,0,July,3
USR_049981,0,2016,21,15,2,2,2,0.0,0,DEU,0,0,0,0,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,52977.96,48,September,4
USR_049982,0,2017,28,14,0,2,2,0.0,0,DEU,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,37666.91,58,November,4
USR_049983,0,2017,14,7,1,2,2,0.0,0,FRA,0,0,0,0,242.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35489.14,19,August,2
USR_049984,0,2016,13,20,2,2,2,0.0,0,ESP,0,0,0,0,6.0,,0,1,0,National_Corporate,Tier_3_Low_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,27312.45,149,July,2
USR_049985,0,2016,49,29,0,1,1,0.0,0,PRT,1,1,6,0,,219.0,0,0,1,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,25035.8,0,March,2
USR_049986,0,2016,2,9,1,1,2,0.0,0,CHE,0,0,0,1,,,0,0,0,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,18961.57,0,May,3
USR_049987,0,2016,35,23,2,5,2,0.0,0,DEU,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31049.95,191,December,2
USR_049988,1,2016,5,25,1,3,2,0.0,0,FRA,0,0,0,2,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,33877.75,27,May,2
USR_049989,0,2016,38,15,0,2,2,0.0,0,DEU,0,0,0,0,7.0,,0,1,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,40378.19,26,January,2
USR_049990,0,2016,23,4,1,1,2,0.0,0,AUS,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,43769.21,40,October,4
USR_049991,0,2016,4,19,0,2,1,0.0,0,DEU,0,0,0,2,19.0,,63,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Self_Employed,25610.73,139,May,2
USR_049992,0,2017,31,31,2,5,2,0.0,0,ITA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,42164.6,128,November,4
USR_049993,0,2016,22,23,3,7,2,0.0,0,FRA,0,0,0,0,9.0,,0,1,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,47772.04,109,September,2
USR_049994,1,2016,40,30,2,4,2,0.0,0,GBR,0,0,0,0,240.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,39045.54,111,January,4
USR_049995,0,2016,12,17,1,3,2,0.0,0,IRL,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27766.32,86,July,4
USR_049996,0,2016,49,30,0,2,2,0.0,0,BRA,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,26974.23,0,March,2
USR_049997,1,2016,37,9,2,4,2,0.0,0,PRT,0,0,0,0,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,47100.27,46,January,2
USR_049998,0,2016,40,28,0,1,1,0.0,0,PRT,1,1,4,1,,40.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,19915.5,117,January,2
USR_049999,1,2016,16,15,1,2,1,0.0,0,ARE,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,37643.8,30,August,2
USR_050000,0,2017,19,8,2,5,2,0.0,0,IRL,0,0,0,0,434.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,34027.42,176,September,4
USR_050001,0,2016,26,21,2,5,2,0.0,0,GBR,0,0,0,0,143.0,,0,0,1,National_Corporate,Tier_2_Mid_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,34957.7,236,October,3
USR_050002,1,2016,31,26,0,2,2,1.0,0,NLD,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,48068.49,100,November,2
USR_050003,0,2017,23,10,2,4,2,0.0,0,PRT,0,0,0,5,,,0,1,2,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,68083.97,130,October,3
USR_050004,0,2016,18,29,0,2,1,0.0,0,PRT,0,0,0,1,1.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Monthly_EFT,Self_Employed,18068.15,138,August,2
USR_050005,1,2017,1,2,1,3,3,0.0,0,ITA,0,0,0,0,9.0,,0,0,3,Urban_Boutique,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,64961.78,145,May,4
USR_050006,1,2016,2,8,8,22,2,0.0,0,PRT,0,1,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,15679.36,19,May,2
USR_050007,0,2016,4,21,0,1,2,0.0,0,NLD,0,0,0,0,,,0,1,1,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,33628.48,13,May,2
USR_050008,0,2017,12,23,0,1,1,0.0,0,TUR,0,0,0,0,,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Self_Employed,34258.24,25,July,2
USR_050009,0,2016,11,12,2,2,2,0.0,0,FRA,0,0,0,0,28.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,20489.63,34,July,2
USR_050010,0,2017,30,26,0,3,2,2.0,0,GBR,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,56033.1,255,November,7
USR_050011,1,2016,6,4,1,3,2,1.0,0,PRT,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,34098.69,35,June,1
USR_050012,0,2016,15,6,0,3,2,0.0,0,NLD,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,35083.45,99,August,4
USR_050013,0,2017,22,31,0,3,2,0.0,0,ESP,0,0,0,0,175.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27881.83,18,September,2
USR_050014,1,2016,53,31,2,5,2,0.0,0,RUS,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31359.09,228,April,2
USR_050015,0,2016,10,29,1,2,1,0.0,0,GBR,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,27854.44,31,June,2
USR_050016,0,2016,46,12,2,5,1,0.0,0,DEU,0,0,0,1,314.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,20296.97,104,March,4
USR_050017,1,2017,2,12,0,2,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,31965.35,20,May,2
USR_050018,0,2017,5,30,1,0,1,0.0,0,PRT,1,0,1,0,,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,16628.03,0,May,2
USR_050019,0,2015,47,19,0,1,1,0.0,0,PRT,0,0,0,0,,40.0,0,0,0,Urban_Boutique,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,23408.73,3,March,2
USR_050020,0,2016,5,27,0,1,1,0.0,0,PRT,0,0,0,0,,358.0,0,0,0,National_Corporate,Tier_1_High_Ded,Corporate_Partner,Monthly_EFT,Employed_FullTime,10431.16,16,May,2
USR_050021,0,2015,47,18,0,1,1,0.0,0,PRT,0,0,0,0,146.0,,0,1,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,10452.55,11,March,2
USR_050022,1,2015,30,20,2,5,2,1.0,0,PRT,0,0,0,0,,,0,0,0,National_Corporate,Tier_3_Low_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,79524.74,37,November,7
USR_050023,0,2017,10,11,0,1,2,0.0,0,DEU,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,23448.46,81,July,4
USR_050024,0,2017,24,14,0,2,2,0.0,0,BRA,0,0,0,0,52.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,31196.45,51,October,2
USR_050025,1,2016,26,20,1,1,3,0.0,0,ITA,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,63072.18,27,October,4
USR_050026,0,2016,51,16,0,2,2,0.0,0,ESP,0,0,0,0,240.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,20927.28,9,April,4
USR_050027,0,2015,30,25,0,1,2,1.0,0,PRT,0,0,0,0,8.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,36266.68,90,November,2
USR_050028,0,2016,49,1,0,2,1,0.0,0,DEU,0,0,0,0,240.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,21209.61,9,April,2
USR_050029,0,2015,39,24,0,1,2,0.0,0,BRA,0,0,0,0,7.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,39832.97,38,January,4
USR_050030,0,2016,27,2,1,1,2,2.0,0,USA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,30825.65,132,November,0
USR_050031,0,2016,7,12,0,1,2,0.0,0,FRA,0,0,0,1,152.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,19075.18,9,June,2
USR_050032,1,2017,7,12,2,0,2,0.0,0,PRT,0,0,0,0,3.0,,21,0,0,Urban_Boutique,Tier_1_High_Ded,Affiliate_Group,Annual_Upfront,Employed_FullTime,25779.18,95,June,2
USR_050033,0,2017,15,10,1,3,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,46176.94,24,August,2
USR_050034,0,2016,11,7,1,1,2,0.0,0,IRL,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38355.91,0,July,2
USR_050035,0,2016,3,16,0,1,2,0.0,0,PRT,0,0,0,0,,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,17262.98,17,May,2
USR_050036,0,2016,12,18,2,5,2,0.0,0,DEU,0,0,0,0,16.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Local_Broker,Monthly_EFT,Employed_FullTime,20061.42,51,July,2
USR_050037,0,2016,46,6,2,2,1,0.0,0,ISR,0,0,0,0,9.0,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,44486.98,103,March,2
USR_050038,0,2016,45,3,0,3,2,0.0,0,GBR,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38073.51,38,March,4
USR_050039,0,2016,27,1,2,5,2,0.0,0,DNK,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,33708.58,96,November,2
USR_050040,0,2016,28,4,1,2,2,0.0,0,CZE,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,44872.04,50,November,2
USR_050041,1,2017,25,24,4,8,2,0.0,0,DNK,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,42754.19,267,October,2
USR_050042,0,2015,33,15,2,6,2,1.0,0,PRT,0,0,1,5,,,0,1,2,National_Corporate,Tier_2_Mid_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,47789.47,161,December,3
USR_050043,0,2015,43,23,2,2,2,0.0,0,BEL,0,0,0,0,14.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,29184.88,42,February,2
USR_050044,0,2017,6,5,4,5,2,0.0,0,PRT,0,0,0,0,241.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,13273.95,76,June,2
USR_050045,0,2016,17,21,6,15,2,0.0,0,GBR,0,0,0,0,40.0,,0,0,0,National_Corporate,Tier_2_Mid_Ded,Local_Broker,Monthly_EFT,Contractor,26113.21,75,August,4
USR_050046,0,2016,43,20,0,2,2,0.0,0,BEL,0,0,0,0,9.0,,0,0,3,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,55882.05,19,February,2
USR_050047,0,2016,42,9,1,0,2,0.0,0,PRT,0,0,0,0,314.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,38808.28,118,February,3
USR_050048,1,2017,2,13,4,12,2,0.0,0,AGO,0,0,0,0,9.0,,0,0,2,Urban_Boutique,Tier_4_Zero_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,22990.45,83,May,2
USR_050049,0,2017,8,24,0,1,2,0.0,0,PRT,0,0,0,0,,,0,0,1,National_Corporate,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,18242.32,0,June,4
USR_050050,0,2016,48,26,0,1,2,0.0,0,FRA,0,0,0,0,242.0,,0,1,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,15513.99,30,March,2
USR_050051,0,2016,30,18,1,1,2,0.0,0,PRT,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,41268.52,66,November,2
USR_050052,0,2016,32,6,1,1,2,0.0,0,MAR,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Contractor,30287.61,291,December,0
USR_050053,1,2017,15,15,0,1,3,0.0,0,ESP,0,0,0,0,,,0,0,2,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,70258.27,0,August,4
USR_050054,1,2015,32,6,0,1,1,0.0,0,PRT,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,28643.12,0,December,2
USR_050055,1,2016,40,30,1,2,2,0.0,0,PRT,0,0,0,0,96.0,,0,0,0,National_Corporate,Tier_1_High_Ded,Local_Broker,Annual_Upfront,Employed_FullTime,18016.79,231,January,2
USR_050056,0,2016,17,20,0,1,2,0.0,0,PRT,1,0,2,1,,45.0,0,0,1,Urban_Boutique,Tier_3_Low_Ded,,Monthly_EFT,Employed_FullTime,0.0,0,August,1
USR_050057,0,2017,4,28,0,1,2,0.0,0,ESP,0,0,0,1,240.0,,0,0,2,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,18080.15,14,May,2
USR_050058,0,2017,27,3,1,2,3,0.0,0,NOR,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Self_Employed,49952.52,118,November,4
USR_050059,1,2015,30,25,2,5,2,1.0,0,PRT,0,0,0,0,240.0,,0,0,1,National_Corporate,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,45031.13,326,November,2
USR_050060,1,2016,2,9,0,1,1,0.0,0,VEN,0,0,0,0,9.0,,0,0,0,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,24272.77,0,May,2
USR_050061,1,2017,18,2,0,4,2,0.0,0,CN,0,0,0,0,14.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Direct_Website,Monthly_EFT,Employed_FullTime,35275.99,142,September,2
USR_050062,1,2016,47,18,0,2,2,0.0,0,ITA,0,0,0,0,9.0,,0,0,1,Urban_Boutique,Tier_1_High_Ded,Aggregator_Site,Monthly_EFT,Employed_FullTime,32719.48,51,March,2
